sentiment,txt
0,أي حد عايز ينتخب فرعون يبقى يدور على آلة زمن ترجع به هو لوحده لعصر ما قبل الميلاد
0,4 من شباب تمرد وحركة 30 يونيو فى لجنة الدستور وشباب 25 يناير الذين دعموا 30 يونيو غاضبون اشربوا يا اغبياء
1,"#محافظ_القاهرة: إزالة العقارات المخالفة بالقرب من ""#المحكمة_الدستورية"" لحماية المواطنين"
0,الى مينا وجورج وانطون غيروا اسماءكم على بروفيلكم قبل ما تشتمونى عشان المسألة متبقاش دين وعنصرية وفتنة قلة ادب وغباء كمان
1,سعدت بمحادثة #صاحب_السموالملكي_الامير_نواف_بن_فيصل هنأته ليس بالمدينةالرياضيةأوبنجاح حفل افتتاحها #هنأته على تشريف #الم…
0,إستمرار الحراك الطلابي بـ #جامعة_المنصورة #مفيش_عساكر_يحكمونا
0,أتذكر البرلمان الإسلامي الذي طالب بقتل الذين يتهجمون على وزارة الداخلية كما تدين تدان
1,في اول جولة الإعادة دعا الأسواني لجبهة تدعم مرسي بشروط الثورة فلما رفض الاخوان شروط الثورة دعا الى المقاطعة ومواقفه كلها منشورة وهو فخور بها
1,رحم الله الأستاذ سلامة أحمد سلامة، قلم الضمير والإنسانية والتسامح وحب المساواة تعلمت من كتاباته ومنه الكثير ستفتقده مصر في لحظة صعبة
1,سأبقى أحبك ولن أندم ويبقى حبك في قلبي والله أعلم
1,حاجات_بتفرح_في_مصر اللمه الحلوه مع اصحابي
0,الإرهاب نهايته 'مزبلة التاريخ'
1,الشعب هو البطل الوحيد!
0,العنف والقتل في محيط مقر جماعة الإخوان مدان ومرفوض بالكامل كما في اشتباكات أسيوط وبني سويف، كل الدم المصري حرام، لا تفسدوا ٣٠ يونيو
0,ضد الانقلاب: اعتداءات وحشية على المتظاهرين المتجهين للتحرير مع الانقلاب: الله يرحم العصير والجوايز للمتظاهرين فى التحرير
0, للأسف في مصر عندنا جميع أنواع السياحة ومش عارفين نستغلها! #كلام_و_كلام #السادة_المحترمون …
1,#اليوم_العالمي_للغة_العربية يفترض لها كل يوم وكل ساعة؟ لغة القرآن الذي نتلوه يوميا لغة التعليم المدرسي لغة العبادات لغة امة الخير
0,48 نظرة برجماتية يمكن الليما عندوش قلب يفهم من بطنه
0,لا أعرف لم يعرضون المبالغ على الطفل #فيصل_الغامدي لإغراءه ببيع هدية #الملك ألا يدركوا أنها لا تباع ولا ترد خاصة أنها جاءت من والد الجميع
1,أعطي رسول الله  المرأة مكانة عالية وجعل لها دور كبير في المجتمع شاهد لتعرف  #يوم_المرأة_العا…
1,أعجبني فيديو على #صاحبة_السعادة | #إبراهيم_عيسى: الواقع
0,عودة جماعة الإخوان إلى الحياة السياسية بنفس وضعها السابق مستحيلة والطرمخة على جرائم الماضي لن تجعلنا نتقدم شبرا
0,الاخوان حولوني للجنايات عشان كتبت تويتة بعد المقطم باقول فيها لما انتوا مش قد العنف بترغوا كتير ليه واتهموني بضرب 125 بناء …
0,الانقلاب يقتل السوريين في البحر قبل ان يدخل على الفلسطينيين من الجو المصريون ذاقوا كل الاصناف
0,اسألوا البرادعي عما فعله في العراق #باسم_طلع_حرامي …
1,درس العربي في الأرياف بيدعيلكوا #محمد_محسن ومستر ممدوح بييدعيلكوا برده :) :)
1,اليوم السابع | #الببلاوى ووزير الأوقاف ومستشار المشيخة يصلون #الكاتدرائية للتهنئة #أخبار #مصر #اليوم_السابع #
1,لما تقول لأنسان بسيط كلمه حلوه تسعده #خلق_جميل
0,6 أما طائفة مبرري الاستبداد والسائرين في ركب الإخوان الذين دافعوا عن إعلان الاستبداد واشتركوا في جريمة الدستور، لن تفيدكم بهلوانيتكم اليوم
0,13 قتلى وأكثر من 450 مصاب في محافظات مختلفة، هذه مقدمات كارثية لاقتتال أهلي حذرت منه دوما وينبغي رفضه ومواجهته، كل الدم المصري حرام
0,عادة لا اعلن عن مواقفي السياسيةلكن كله الا الدستور في كلمة واحدة:مهزلةو لو وصلنا لمهزلة الاستفتاء حقول لا
1,انا مع خريطة طريق وجدول زمني للانتقال الديمقراطي ونطمئن من ثم المواطنات والمواطنين بأن مصر لن تكون مع حكم مجلس عسكري يستمر إلى ما لا نهاية
0,امريكا تدفع لمصر مساعدات عسكرية بالمليارات ليقتل الانقلاب شعبه ولا عزاء للديمقراطية وحقوق الانسان
0,انا مش فاهم واحد عنده اكتر من عشرين الف متابع لمجرد انه حاطط صورتي و محور في اسمي ريبورت و سبام من فضلكم
0,لم تغلق قناة الفراعين لانها الاكثر كذبا او فجورا ولكن لانها الاقل احترافية فى الكذب والفجور
1,الآن محاضره عن الصحابي الجليل وخليفة رسول الله #عثمان_بن_عفان #ذو_النورين #إذاعه_القرآن
0,مفيش #باسم :(
1,( فألقيه في اليم ولا تخافي ولا تحزني إنا رادوه إليك وجاعلوه من المرسلين ) هذه الآية تبعث الأمل ،، #ل…
0,#يوسف_الحسيني يتلقى تهديدات بالقتل من الإرهابي أبو سمرةازاي وليه الناس دي متسابة كده مش بيتحقق معها …
0,احداث العمرانية وصمة على جبين كل مصرىالدين لله و الوطن للجميع
0,"الدين ليس حرفة , ولا يصلح لأن يكون حرفة , ولا توجد في الإسلام وظيفه إسمها رجل دين ! #مصطفى_محمود"
0,صامت على الانقلاب مثل رجل شاهد خيانة زوجته فشرب عصير ليمون سئل:ماذا فعلت قال:عملو ليمون لنفسهم
0,حملة شباب #ضد_النقطتين ، #ضد_النئطتين ، #ضد_النجطتين ، #ضد_النغطتين بجميع الألسن كي يفهم الجميع وسلامتكم #بكفي_حصار #اضبطوا_شركاء_المخلوع
1,#خلق_جميل الكرم
0,عداء الانقلاب لكل ما يتعلق بالاسلام فظيع هل هم الصليبيون الجدد باسماء ووجوه جديدة؟
0,اعلام العار يكذب كالعادة لتشويه صورة الرئيس مرسي مسئولو السجن يؤكدون انه لم يطلب أى ميزة او استثناء دع الكلاب تنبح
1,#خليك_متحضر #معا_نحو_التحضر
0,ذهبت لأداء الصلاة وعدت فوجدت بعض المعلقين قد استعملوا أفحش البذاءات ضدي في رمضان لمجرد اننى اختلف معهم في الراى ما أبعدكم عن الاسلام
1,لازم كلنا نروح ننتخب اليوم لأنها أمانة وواجب وطني انتخب لتشعر بحق الملكية في بلدك~عمرو خالد
1,"الإسلام شيء غير هذا المعنى الذي أراد خصومه أن يحصروه فيه, الإسلام عقيدة وعبادة ووطن وجنسية وسماحة وقوة وخلق ومادة وثقافة"
0,عمرك شوفت إستفتاء على دستور يطيح بالمبادئ الدستورية (المساواة وتكافؤ الفرص) في قواعد مرحلة الإقتراع وإدارتها؟
1,تحية تقدير وإعزاز لذلك العبقري الذي اخترع الجبنة الرومي الفكرة جت في دماغه إزاي؟
0,الى من الغوا عقولهم و قالوا ان فيديو القصاص مفبرك الفيديو الاصلي اهوايام ترشيح خيرت الشاطرلم ادعي في الحلقة ان مرسي كان رئيسا وقتها 1
0,# نختلف مع الحكومات العربية ،لكن الحديث عن اسرائيل وكأنها جنة وسط الصحراء ، كلام تافه اسرائيل عنصرية واستعمارية وا
1,الاعلامي المحترم يوسف الحسيني يطالب بإعادة فتح التحقيق في حريق مسرح قصر ثقافة بني سويف2005
0,أدعو المجتمع السكندري لإعادة أكشاك النبي دانيال وحماية بائعيه وعدم التفريط في تراث اسكندرية من أجل محافظ مصاب بالحول الفكري وخلل الأولويات
1,عن فرحتك وانت بتجدد الباقه
1,أنا ارشح قيادات وشرعيي #جبهة_النصرة لنيل جائزة #أوسكار في التأليف المسرحي وكتابة القصة الخيالية القصيرة #ريتويت إذا كنت مؤيداً
1,بنات عمارة انت الامل فى العيون #بنات_هندسة
0,#توقف_الواتساب
0,رغم إن الصحافة رسالة إلا ان فيه صفحات كاملة بتتكلم عن #صافيناز #سما_المصري #حلاوة_روح ودي كارثة #2014
0,سيطرة البلطجية المسلحين على الشوارع ليلا قتلوا ملتحيا أمس فى جسر السويس كارثة أمنية غير مسبوقة
1,هل هناك حضارة دون وجود المرأة؟ يجب أن نثق في قدرات المرأة فهي دائماً جزء من النجاح، من غير المرأة لن تكون هناك
1,احببت فيك هذا الضني الناطق المعبر انها الانسانية كلها في قلب رجل #مصطفي_محمود #ضي
0,موعد قفز سيسي على الرئاسة يقترب الحق احجز ديل عشان تحضر حفل التنصيب لكنه لن ينال غرضه لأن الشعب سيحرمه ويحاكمه
0,قل لا للدستور تنقذ مصر من العنصرية والدسكتاتورية والتقسيم
1,اجرأ سيدة فى مصر تعليقا على مجزرة رابعة العدوية
0,يا صاحب السمو إذا تحول #النائب_العام إلى خائن عام وأمن الدولة لمصنع للكذب فلا نتكلم عن دولة مؤسسات بل شلة عصابات والمستندات موجودة سموك
0,_ ومش بعيد خالص تكون الشئون المعنوية هي اللي باعتاه من الأساس وهم بغبائهم المعتاد وقعوا في المصيدة دون تردد هيموتوا بغبائهم!
0,صور مفتي الإخوان المسلمين القرضاوي مع حاخام يهود ومع طغاة العرب #إنصاف_الإخوان
0,يفضح كذب قناة الجزيرة ويكشف تمثيل الاخوان دور الموتى
0,وزير البيادة نائم داخلها قرعة المونديال فى القاهرة وليست فى الاقصر كما قال الكذابون
0,"صحيفة الفجر/ بيان رسمى""#وايت_نايتس"" تهاجم ""#مرتضى"" : جعلت #الزمالك عزبة لفساد - عبر تطبيق نبض"
0,مهما حاولتم إقناع أنفسكم أن الشعب إختار دستور الإخوان دون تخويف أو لعب بالدين أو إنتهاكات ستظل الحقيقة أن مرسي كذب على المصريين ليمرر دستوره
0,#انتخبوا_العرص هذا مافعله العرص في أهل مصر
1,بسمة أمل جديدة مع لذة العطاء
0,تكوين لجنة الخمسين جامل بشكل كبير القوى السياسية على حساب الشباب والأقباط #السادة_المحترمون
0,كيف يمكن الغاء الاعلان الدستوري مع الإبقاء على مضمونه وعلى الاثار المترتبة عليه والإبقاء على الاستفتاء في موعده لماذا لايحترم مرسي ذكاءنا
0,مليون خزوق يفلقوه ده ال180الف توكيل زرايبي للعرص #مرسى_رئيسى #انتخبوا_العرص #الشعب_يرد_تحية_الرئيس #مصر #رابعة …
0,عدد المدنيين الذين أحيلوا للقضاء العسكري يقترب من 12 الف مصري في ستة اشهر الرسالة هنا ان التظاهر السلمي قد يكلفك سنوات في السجن الحربي
1,بورك لك في المولود أدعو الله ان يجمع شمل الأسرة في بيتهم الطيب و يجعل من خالد نعم الإبن لنعم الأبوين #
0,على الاخوان انهم يعرفوا ان الشعب بعد شويه هو اللى هيتعامل معهم بالتى هى لو استمروا فى نهجهم الإرهابي و المتطرف
1,شكرًا جزيلا
0,كيف ترجو النهضة والتقدم من شخص يعتقد أن المنحلة أخلاقيا تضع اللولب في جيبها؟
1,الكلاب أوفياء رجاء عدم إهانتهم
0,الانتخابات ألأخيره كانت بين اختياريين كلاهما مر !
0,": #عباس: #المحرقة أبشع جريمة"" في التاريخ الحديث "" ""مغازلة ما بعد المصالحة"""
1,كما تهمنا #مصر تعنينا #دمشق وكما تُشقينا #غزة تقتلنا #بغداد وكما نحب #اليمن نخشى على #ليبيا أما #قطر فهي سيدة النهوض و…
1,أمي ولك في هذا اليوم دعوه ؛ حفظك الله من كل سوء ياجنتي حفظ الله أمي وأمهاتكم وجميع أمهات المسلمين #عيد_الأم …
0,يعني واحد ما بيعرفش يقرأ أليس من الهراء والعبث أن تأخذ رأيه في كتاب دون أدنى مجهود لشرحه له؟ خاصة لو هيأثر على حياته وحياتي أنا كمان!
1,لمصر شعب يحميها رب أجعل هذا البلد آمنا مطمئنا
0,#اعرفوهم #انقلاب_مصر #يسقط_حكم_العسكر #الداخلية_بلطجية #الحرية لمعاذ إبراهيم محمد حسين 18سنة طالب #القاهرة عين شمس …
1,أخص بالشكر د محمد البلتاجى الذى المت به أزمة صحية لجهوده فى تجميع الصف الوطنى لتأسيسية الدستور وأسألكم الدعاء لرجل وطنى بحق
1,أنعي إلى كل مصري وكل عربي المناضل زكريا محي الدين الثائر ورجل الدولة من حجز مكانه في أنصع صفحات تاريخنا المعاصر، رحمه الله وألهمنا الصبر
0,وحكاية إنه يكتب البذاءات دي بقت قديمة خالصده أكثر الأفلام إسفافا أرقى من خطب بعض مشايخكم اللي طلعتوهم على منصة دعم كذب الرئيسإلعبوا غيرها
1,الانقلاب يريد قمع 50 مليون مصرى لو حاولت امريكا بجبروتها قمعهم ما نجحت شعب مصر العظيم سينتصر ويدفع العالم لاحترامه
0,تخيل احساس ظابط الشرطة الى عارف انه مستهدف في كل ثانية من اليوم وفي كل حركة بيعملها حتى لو بعيدة عن طبيعة عمله #الاخوان_جماعة_ارهابية
0,"من غادر سوريا بطريقة غير شرعية لا يحق له انتخاب رئيسها #الأسد, #الانتخابات_السورية"
0,كل العار الذي عشناه من سنين طويلة يتلخص في هذا الفيديو
1,حمداً لله على سلامة أبنائنا المجندين المحررين، و نهنئ أهلهم و أحبائهم بعودتهم و نهنئ الشعب المصري بإطلاق سراحهم
0,زي ماكتبت لما شعر السلفيين بغدر الإخوان وإنهم بيستخدموهم وسيلة ضغط ليس إلا وطلع نادر بكار ينتقدهم بدأوا يشتموه ويقولوا عليه طامع في السلطة
0,مهزلة اتهام هيثم محمدين بقلب النظم الاجتماعية للدولة !! #مصر
0,القنوات الدينية و القاهرة اليوم اتقفلوا وقت مبارك بالقانون برضة بنعيد نفس الغلط حول الشخص للتحقيق بس تقفل قناة ده غلط
0,وزارة الأوقاف بمصر تمنع #برهامي من الخطابة #الجمهور |#مصر #الشيخ_العرص #حزب_النور #الانقلاب_العسكر…
0,مسخرة كوميدية من يوسف الحسينى على القبض على احمد عارف وحسن البرنس#حتى وانت بتستخبو بردو اغبية
1,"صاحب قناة الفراعين للمصري اليوم: ""أنا ملك التوك شو"" خبر صحيح و وصف دقيق طيب الله أوقاتكم"
0,عندما صعد نيل أرمسترونج على سطح القمر قررنا أن يكون إسهامنا الحضاري إصدار إشاعة أنه سمع الأذان هناك وأسلمالإشاعة أوفر بكتير وهدفها الخير
0,نهضة الغرور والأنانية يدعمها النفاق
1,‎#‏ ‎# ‏ مؤتمر ناجح لحزب الوسط بالسويس وكلمة عصام سلطان التي قاطعها الحضور بالتصفيق عدة مرات
0,قوات من #الشرطة و #العسكر لقتل #الطلبة مش ناسيين #عمرو_خلاف #محمد_عادل #شريف_عاطف وغيرهم كتييييير
1,ثلاث سنوات و روحه معنا معياراً للمبادئ اللهم ارحم محمود عوض و أدخله فسيح جناتك
1,#السعودية #الرياض #الامارات #دبي #الجبيل تسويق 11:09:54
1,#سيدنا_النبي كان طيب الرائحة، وإذا صافحه أحد ظل بيده عطره سائر اليوم صلى الله عليك يا سيدي يا رسول الله
1,#اسكندرية : محطة الرمل زمان أو دلوقت دايما جميلة :)
1,بصرف النظر عن شغلها ولا اي حاجة تانية بحب في #فيفي_عبده ان اللي في قلبها علي لسانها ملهاش في النفاق زي معظم الوسط الفني
1,متعودتش اشوف ف الناس غير الجمال #حمزة_نمرة
0,الشعب مش لاقي ياكل والاسعار نار والشغل واقف والانقلاب يبنى نصب تذكارى فى رابعة بعشرين مليون مش حاسين بالناس
0,الأسواني:لماذا تصر الولايات المتحدة على استمرارها في دعم مرسي للنهاية رغم قتله للمصريين وقمعه للتظاهرات
1,والله يانجم إنت الوحيد اللي لما بيغني لمصر بصدقه ربنا يحميك ومبروك # #عيد_تحرير_سي…
0,#الداخليه الفاشلين بتوع 50% وافقت على حضور جمهور فوق سن 29 سنه على #اﻻلتراس تركيب دقون
0,#الوفد - تأسيس #السيسى لحزب سيصيب الحياة السياسية بالخلل
1,#الحقيقة_مباشر_مصر|#انقلاب_3يوليو السيسى المتخابر لخطف أول رئيس منتخب يستعين بحلفائه لدعمه بالسلاح للتصدى للإسلاميين
1,أمي ️ ليس لها يوماً مُحدد !! أمي كُل الآيام لها  #عيد_الأم
0,ازاي البرادعي يقول ان الهولوكوست مأساة انسانية و ان بوذا ممكن يكون نبي و ان السلفيين متطرفين و يطالب بعودة اليهودايه؟ده عصام العريان؟
0,فاكر يا #مظهر_شاهين يا امنجي يا ابني لما كنت عايزني احط اسمك في مجلس رئاسي مدني في احداث #محمد_محمود و مر…
1,وبحبك يا #زمالك
0,__4 ده شفيق اللي متقدم فيه بلاغات الدنيا أخذ نصف الأصوات يعني نصف الناس قبلت العمى ولا قبلتوش أغلبية؟
1,682 #الراتب_مايكفي_الحاجة #الاتحاد #الهلال #النصر #الاهلي #مرسي
1,رضاك يارب #كلمتين_وبس
0,صفعة لناشطة هي صفعة على وجوهنا جميعا، اعتداءات وحشية أمام مقر جماعة غير شرعية تخرج على القانون وتحكم لتفكيك الدولة، الإخوان في مواجهة مصر!
1,#مصطفى_حسني #الطريق_الى_الله ناو :)
1,#اللهم يا مجيب الدعاء يا مغيث المستغيثين يا راحم الضعفاء أجب دعوتنا وعجل بقضاء حاجاتنا يا أرحم الراحمين
0,إلي شريك شفيق في مشروعهما الرئاسي الفاشل: عيب عليكما تعاونكما مفضوحتزويركما فج
0,الماظة:لابد من معايرة العدادات وتوحيد التعريفة لكل القاطنين،التقديرات الجزافية ظلم ولابد أن تتوقف
0,إحنا إعلام نكدي والمسئول الأول عن حالة الكأبة الموجودة على وشوش المصريين …
1,2 شكرا أخى و كل الشكر للمملكة على الساندة إدام الله المحبة رمضان كريم
1,عا أمن الوطن ساهر بنحيي العميد #ماهر انا وياك
1,ذكرى استعادة #سيناء ستمثل عيدا للعسكرية والدبلوماسية المصرية
1,#كلمتين_وبس أحبك جدآ #الى_احدهم
0,أنا بحب الرقاصات وهما فوق راسى؟! انت نجس اصلا يا #انتخبوا_العرص
0,"نحن أمة إذا وضعت لمستخدمي الإنترنت فيها كلمة ""فضيحة"" في عنوان أي فيديو في يوتيوب ارتفعت نسبة مشاهدته أكثر من الضعف (حقيقة مثبتة رقميا)"
0,رئيسكم كان هيطير من السعادة إنه متصور مع هيكل دلوقتي هيطلع هيكل بياخد أوامر من الخليج وأمريكا وإسرائيل وقوى الإستكبار إنهم الإخوان الفاشلون
1,#جلال_عامر الغائب الحاضر
1,أسامة غريب تشرفت بالدفاع عن الكاتب الساخر المعروف الأستاذ أسامة غريب فى قضايا الرأى التى كان يحاكم فيها أيام
0,الانقلاب يدمر ثورة 25 يناير بدأوا بالاخوان وتحولوا للكتل الثورية من الشباب واليوم يذبحون الالتراس
1,زبيدة ثروت #مزز_ما_قبل_البلاستيك
0,انصار الشرعية يدينون هذه التفجيرات #مصر_الليلة
0,عدم وجود مصدر محايد للمعلومة بقى شيء مقرف جداً بصراحة
1,الإبتسامه لم تفارقها حتى بعد موتها اللهم تقبلها من الشهداء أسماء صقر
0,"قال الرئيس الفلسطيني #محمود_عباس إن ما حدث لـ #اليهود في ""#الهولوكوست"" هو أبشع جريمة عرفتها البشرية : : من يومك زمباوى ونتن ياعباس"
1,محبين البرنامج بيزيدوا :)
0,_2012 غلط شوف الاعلام بتاعهم بيمسكوا في اي حاجة حتى لو تافهة
1,د علاء الأسواني: ماذا يريد أنصار الأخوان من اسكندر طوس ؟! >> أقرأ المقال كاملاً على هذا الرابط : … …
1,#حاجات_بتفرح_في_مصر لمة رمضان
0,الابتذال ملا الشوال! #شبرا #القاهرة #مصر #افريقيا #كوكب_الارض #مجرة_درب_التبانة | شبرا
1,اللهجة التونسية فعلا من احلى اللهجات في العالم العربي ومش صعبة
0,#الصهاينة يتابكون اليوم لذكرى #الهولوكوست وتناسوا بانهم ابطال الهولوكوست الفلسطيني والداعمين للهولوكوست السوري عن طريق خادمهم #بشار_الاسد
1,#خلق_جميل غض البصر
1,كل التضامن مع ثورة شعبنا العربى فى اليمن من أجل الحرية والديمقراطية والعدالة والوحدة ثورة الشعب العربى ممتدة من المحيط إلى الخليج حتى النصر
0,افلاس التليفزيون وصل مداه الغلابة من عمال وموظفين واعلاميين يدفعون الثمن والملايين موجودة لدرية وشلتها
0,فالانتقاص من صلاحيات البرلمان المنتخب واعطاء صلاحيات تشريعية لمجلس استشاري معين هما أمران ينبغي على كل مؤمن بالديمقراطية أن يرفضهما
1,#ماهر زين ناااس تشبهلنا : ^_^
1,أهنئ الأساتذة والزملاء الأفاضل مؤسسى حزب الدستور، بمولودهم الجديد،اتمنى ان يكون اضافة حقيقية للحياة السياسية،وقوة دافعة لتحقيق اهداف الثورة
1,ارجو الدعاء للراحل العظيم محمود السعدنى __ اليوم ذكرى وفاة الولد الشقي
0,المدرس عبد الغفار محمد ابلغ الشرطة عن طالبة تكتب على الحائط يسقط حكم العسكر فقبضوا عليها رجالة اخر زمن
0,التنظيم الدولي للإخوان تعلم على يد رامسفيلد يقوم بحربين في وفت واحد او #كلام_و_كلام #يوسف_الحسيني #…
0,علاء الأسواني : من يقبل بانتخابات مجلس الشعب يساعد الإخوان على تغطية جرائمهم >>
0,اتهام الاخوان لكل من يخالفهم انهم فلول سيدفع الناس لان يكونوا فلول بالعندالثوار ارتكبوا هذه الغلطة من قبل
1,ﺑﺘﻔﺮﺡ ﺍﻭﻯ ﻟﻤﺎ ﺗﺒﻘﻰ ﺍﻧﺖ ﺍﻟﺴﺒﺐ ﻓـ #ﺿﺤﻜﺔ ﺣﺪ ﺍﻧﺖ ﺑﺘﻌﺸﻘﻪ ! ^_^
0,تحالف الاخوان : الانتخابات الرئاسية باطلة لان مرسي مازال رئيساً #مصر #ميدان_التحرير
1,الجيش يطلق التنوير بجزيرة الرمادي بعد مواجهات عنيفة مع الثوار
1,سعدت بلقاء أهالى المنصورة و فخور بأعضاء حملتي بالدقهلية الذين اتاحوا لي هذا اللقاء ورتبوا زيارة الكنيسة ولقاء القوى السياسية
0,دا خنقنى من ساعة مدخلت على طنيطر والصدمة اللى جبتلى الشلل لما عرفت انه مسيحى ا
0,"نأمل أن لا يصل …	OBJ
الليل طويل فلا تقصره بمنامك ، والنهار قصير فاغتنمه بأعمالك قم وشارك واصنع الحياة	OBJ
ضبط مشرف دعاية طبية بحوزته 2385 قرصا مخدرا وبخاخات ومناديل جنسية بمركز #سوهاج :: حيث أسفرت الجهود الأمنية عن ضبط	OBJ
موقف الاخوان من جوه برلمانهمشلت بلطجية،200 جنيه،شريط ترمدول،وجباتنتذكر سوا #السادة_المحترمون …	NEG
_26 لا نريد ان يجعلونا نفعل مثلهم فهم لا دين لهم هم تجار دين #تحيا_مصر #سأنتخ…	NEUTRAL
هل ممكن يكون مرسي مختفي الفترة دي عشان مش لاقي شاحن هو راخر؟ آه يادولة العكاكين	NEG
#صدي_الدقهلية|#جامعة_المنصورة| عودة المسيرة مرة أخري لميدان #رابعة أمام كلية هندسة	OBJ
وقت #عبدالحليم_حافظ 3	OBJ
#متابعة الأنباء من #الفيوم تفيد بدخول سيارة نقل ثقيل فى السيارات التى كانت ستقل العاملين بمصنع الغزل والنسيج من أمام المص…	OBJ
عن #الفرح #اللمة #الخروج #ضحك_السنين #الغني #التصوير #اللف_بالعربيه #الشارع #للصبح #الخبرة #عمر_المسخرة #الانبساط يوم فشيخ	POS
صور مسيرة ميدان التحرير فى طريقها الى الاتحادية	OBJ
عبد الناصر عمل وحدة مع سوريا وبدأ بالياميش سيسي هيعمل وحدة مع اسرائيل وبدأها بالطماطم	NEUTRAL
#اخر #ساعة #يوم_الجمعة اللهم اني اسألك عيش السعداء وموت الشهداء والفردوس الاعلى بجناتك جنات عدن اللهم امين	POS
سبحانك يالله وفي ساعة المطر تستجيب لدعواتنا،،، #عادل	POS
#عبارات_تعشق_الزوجة_سماعها انا برع يلا تعالي	OBJ
دورى السيسى #مرار_طافح	NEG
البيت الابيض يقول ان 14 دولة اخرى وقعت بيانا للتحرك بشأن سوريا #السادة_المحترمون	OBJ
هم العادلي ومبارك إتحاكموا على إيه؟	OBJ
وزير الغلابة #باسم_عودة معتقل ف سجون العسكر لان كل حلمة هو تقديم #افضل_منتج_لاكرم_شعب #انا_مش_رقم #انتفاضة_السجون …	NEUTRAL
هاجر نبينا إلى المدينة ومعه أبو بكر الصديق ومولى أبي بكر عامر بن فهيرة، ودليلهم هو عبد الله بن الأريقط الليثي، وكان كافرا #نشر_سيرته #	OBJ
قلمين عقب أسبوع من محمد محمود المجد لأبطال محمد محمودهتفضل مصر شايلة جميلهم دائما وأبدا	POS
#كفاية اسفاف	NEG
#تنويه_البرنامج حبايبى الحلوين جه وقت اىنوم كلو يخش اوضتو ويندهلنا حد كبير يتفرج علينا	OBJ
#اللي_يسري_فودة_معملهمش_ريتويت دي فتنة عشان ننقسم ونعادي بعض إلعب غيرها	NEG
نتفق معك في ان الرجال يعرفون بالحق ولا يعرف الحق بالرجال	POS
#السيسي يلوم الخطاب الديني غير المرتبط بالعصر"" على ما لحق من ضرر بقطاع السياحة في #مصر #مرسي #الاخوان #السعودية #الامارا…"
1,شاهد - آخر كلام: لماذا مليونية الجمعة 8 يوليو # والد أحد شهداء
1,صدق من قال لاتستطيع شراء الاخوان لانهم قوم لاسعر لهم لايبيعون آخرتهم بدنياهم لايرضون بغيررضى الله بديلا لله درهم وطوبى لهم #انصاف_الاخوان
1,#كلمة_شكر ل عآدل عبدالله ع البلنتي و الطرد اللي حصله ، اصلاً الطرد احلى 😳😳
1,قدام بيتي 😍 #الربيع #الجمال #نيويورك #بيتي # #مبتعث
1,تأكدوا أن التزام الرئيس بالقانون والحفاظ على استقلال القضاء وتدعيمه هو فى مصلحة الشعب قبل أى طرف آخر
0,المفسد عادل فقيه #عادل -فقيه -وزير-للصحه
1,#عيد_الأم الام هي عيد الحياة
1,تواجدي خارج المملكة منعني مشاركتهم في تجهيز التيفو واعرف حجم التعب واﻻرهاق اللي يعانوه حالياً ويارب ﻻتضيع لهم تعب #الالتراس
1,عايز اقولك بحبك من زمان جدا #محمد_محسن
0,ما يحدث مع المعتقلين السياسيين فى السجون الان جريمة جديدة ضد الانسانية كفاكم جرائم
