sentiment,txt
0, الغلط مو من المشاركين الغلط من نفس البرنامج المفروض تكون فى مرحله فرز فى البدايه قبل لايطلعو الهواء
1,بدي اروح عمرة الله ييسر
1,كلام سليم والصراحه راحه
1,اللهم إنى أقسمت عليك بك أن تهدى شباب المسلمين وتنور قلوبهم كما أنعمت على طارق بنعمة اﻹسﻻم
0, يتسابقوووووووون إلى جهــنم ..
0,﻿ارحمونا صرنا نصف السيارة و نطلع بالباص حرام عليكم
1,تفائلوا بالخير تجدوه
1,﻿اللهم اغفر لنا انا كنا ظالمين و ادخلنا الجنة سالمين
1,ربنا يكرمك على سعيك وحُبك للمُساعدة
0, هبل !!!
0,امين يا رب
1,﻿الحمد لله الذي بنعمته تتم الصالحات حمدا غير منقطع 
0,هذا لا يعني خلوها من الاشكال المصدية 
0, كل النسخ العربية والجنبيى كله تمثيل في تمثيل مسخره وعقول تاقهة
0, كاميرا خفية في الانحطاط الاخلاقي 
0,قرف يعيع
1,هذا هو الحب الاصيل الوفي بكل معنى الوفاء
0, لعنكم الله جهنم وبئس المصير ايها العازفووووون 
0, هذه مشكلة الذي يغني كثيراً في الحمام ويتصور انه اصبح مطرب
0,مش عارف كيف الناس بتحبك يا زلمة؟
1,انا معك بان دين الاسلام لكل الناس وفي كل زمان ومكان
0,حبة بنـــــــــــــــــــــــــــادول
0,شو عادي يزم انتا ما عندك دم ونخوه يزم انتا مش بني ادم ترى ورح طير
1,اللهم إني أستغفرك من كل الذنوب والمعاصي وأتوب إليك
0, عذبت ام العود
0,﻿كل واحد حرامي  و ما بهمو مصلحة المسكين المواطن الي بشتغل 14ساعة ب 6دنانير
1,جميلة المعاني المجردة التي تنزوي عند التطبيق 
0, اصواتهم مع التوتر خربت
1,فعلا احس في نفسي دللك
1,﻿انبسط يا عم و افرح
0,﻿يجب وضع كل من تسول له نفسة مجرد ان يعمل اي تصرف لا يليق بالاردن ان يسجن و يسجن شىء مخزي شوية همل و زعران يخربوا الجامعات و سمعة البلد 
0,اذا اليابان اكلت هوا من النووي كيف احنا
1,﻿اصبحنا و اصبح الملك لله . اللهم لك الحمد .. احييتنا بعد ما متنا و اليك النشور
1,احسنت كلام دقيق جد
1,الاولى من تغيير العالم تغيير النفس التى بداخلنا
1,كلام جى فى وقته 
1,﻿أن الله لا يتخل عن عباده أبدا
0,﻿ اموت فيج رويده
1,﻿اللهم زينا بالخلق الحسن و ارزقنا الامانة و نظافة القلب و اللسان امين
1,﻿صبحك الله بالخير
1,ربنا أصلح أحوالنا
0,يلعن ابوك 
0,﻿ لازم اخر ما توصل اليه العقل البشري من غباء اخوكم حمزة اللهواني من الاردن
0, سوريا تعرضت لمؤامرة والامر المحزن ان ولاد سوريا انزلقو فالمؤامرة هاذي والشنيعة
1,البسمه سر من اسرار الحياة
0,﻿ليش الطلاب فاضين يعملو مشاكل فاضين للدراسه يعني ما عندهم وقت فراغ للمشاكل
1,الحب بين الزوجين أوسع أبواب السعادة
1,النية دايما بتكون موجودة وربنا المعين
0,وهاد اللي بخبص حكي ملوش معنا ابن مين هاد
1,يا الله كلامك بلسم
0,الله يسامحك حبيبتي افهمتيني غلط
1,يارب توب علينا وساعدنا نتوب وبصرنا بعيوبنا لان ساعات كتير بننسه
0,هيك بدهم الخونه اتباع ايران (الاخوان المفسدون).
0,﻿يا عالم النواوي خطير ( بحرق الاخضر و اليابس ) غلطة واحده كارثه
1,امين
1,﻿لا وحده مع القران هو انيسي ام الغرام فلا احتاجه مطلقا
0, أأأأأه لو لا القرآن لقلت (إن أنكر الأصوات لهذه الأصوات)
0, وهاي المضروبه جايخه على وين
0,انتة والمعك كلهم سافلين ووقحين
1,لا يغير الله ما بقوم حتى يغيروا ما بانفسهم
1,صباح الفل 
1,صلآة آلفجر 
0,في خطبه وحده رفض شيخ إخواني النووي الاردني ، و مدح النووي الايراني
0,كلهم فاجرين
1,يارب اجعلنى من الصالحين
1,ربنا يقوي ايمانك
0, هاد برنامج وسوبر ستار بنامج شوف البريطان شو بعملو فعلن سوبر الهبل
1,﻿و الله بذل نفسي مرة و اتنين و خمسين عشان الغرام الحلال احلى لكن مين يحس و يفهم و يقدر
1,﻿و الله ثقف نفسك ده بيقول كلام زى الفل
0,﻿المفاعل النووي سيحتاج لشريك استراتيجي يمتلكه او جزء كبير منه و ستدفع الحكومة الأردنية ثمن الكهرباء لهذا المستثمر لذلك يوجد احتمال كبير ان ترتفع هذه الفاتورة
1,﻿اللهم اكثر من امثالك يا دكتور عمرو و الله نفسنا تشرفنا فى مسجد الصديق بشرتون هليوبوليس
0, برنامج ساقط
1,﻿يا رب فرج
1,المواساة والمحبة بكل الامور رمز الاخوة 
0, والله تحشيش من الاخر
1,نعم
1,﻿اللهم ارزقنا كما ترزق البغاث تسلميلي هنوده حلوه كثير الله يفتح عليكي و يهدينا و اياكي
1,العفو
1,يا ارحم الراحمين يا الله
1,ان الله على كل شيء قدير
0,لا للمفاعل النووي
1,من يتقي الله يجعل له مخرجا
0,يعني لو عايزين يبعوه بلغوني من القرف هاض يع يع يع 
1,يارب ثبتنا بعد اخذ القرار لان هو ده الاهم و الاصعب
1,سأبقى رائعا معك إلى النهاية إن بقيتي رائعة معي إلى النهاية
0,حيوان
1,﻿و نرجو لك دوام الخير و المحبة من الله و من الناس
1,الله لا يحرم حدا من العائلة الدافية والذرية الصالحة
0, كس امكم يالعرب يابهايم يابقايا حضارات الامم
1,﻿ابتسم و هدي اعصابك
1,اللهم اجعلني من يتشرف به الاسلام
1,اللهم انصر الإسلام وأعز المسلمين
0, انا لاحظت بلبنانيين انهم ماعندهم روح الكوميديا نهائيا 
0,﻿لوين ندكم توصلونا و الله هموم المصاريف قتلت الصغير قبل الكبير الله ياخذ حقنا منكم و لا يباركلكم
1,﻿وماذا عن التفاؤل في يوم ربيعي جميل نحقق به الامال الطوال
0,  فضحتونا من وين نحنا بال48 عنا برامج هيك تافها ومخمجي
1,يا حلالي ويا مالي ايوش هييييييييك لازم من زمان
1,اللهم زيد المسلمين وبارك فيهم
1,سننتصر على اعدائنا
0, ضيعت 7 دقايق من عمري بمشاهدة ازنخ و اتفه شخص بالحياة الا و هو اللي بالنص و لا حتى بعرف اسمه
1,ممكن يكون احسن بالاخلاص
1,والله اني لاحس بالشفقة علابنات الجامعات 
1,حلوه اوى
1,صباحكـ نقاء يشبه سريرتك 
0, أسوأ شعب الله في الكوميديا
1,﻿اللهم أعني على ذكرك و شكرك و حسن عبادتك
0, سخافه بكل ماتحوي الكلمه من معنى
0,﻿ يلعن ام الحاله ياخي وناسه
0, في ايه يا ولاد الوثخة؟
1,الهم اجعلنا اخوة في الله واحشرنا مع الصديقين والشهداء والصالحين 
0,ا عيني ع الصحبة بس اكيد وراها مصلحة
0,فظيعين﻿
0,فعلا الطاقة الشمسية هي البديل وليست النووية لان حتى الدول المتقدمة صارت تتخلص من النووي وتتجة للطاقة البديلة وخصوصا احنا الاردن بلد مشمس عالطول السنة والكلفة ما اتوقع اكثر من الطاقة النووية
0, عااااااااهاااااات
1,اكيد طبعا
1,﻿و ما من دابة في الأرض و لا طائر يطير بجناحيه الأ على الله رزقه
0, مساكين ها البشر 
0, لانهم يمكن يكونو قاهرينك 
0,﻿ عاهاتك ياعرب
0,هههههههههههههههههههههههههههههه ... لا نووي ولا صوبة بواري ... كالعاده نصبه جديده
1,الله و اخترت اسم غالى على قلبى قوى ربنا يثبتك على دين الاسلام اخترت صح بجد
0,لإنه النووي ضرره علينا اكتر بكتير من فوائده 
1,لاتنساني من دعائك الصالح شيخنا..
1,الله اكبر والعزه للسلام
0,ابوهااا هوه﻿ المصيبة..... بسس هممه الفلووس اللي تجيبهااا بنته
0, ياخي برنامج السامج
1,للهم اعنا على ادراك هذا المعنى العظيم يا رب 
1,اعملوا لآخرتكم 
1,نعم فى البدايه كلهم اروع من الروعة
1,ربنايحفظك ياشيخ
0,﻿الله يرفعهم الى جهنم جنب القذافي بأسرع وقت لان الظلم زاد عن حده
0, باللـــه عليكم. ألم تستحيوا من انفسكم قبل قدومكم الى هذا البرنامج. ثم الم تعلموا ان هناك مسابقات لانكر الاصوات في قناة اخرى
1,تحيه لأهل فلسطين الغاليه
0, هذا تشهير ملعون والدين المفروض ما يعرضونه
0,﻿ واي ناس فاظيين صج عاااهاات!!
1,بتقول كلام دي الفل
0,عيب يغني ده السادات ! وده ابن مره 
1,تمام
0,انا بكرهك 
1,لطيف
1,﻿صباح الخير و الاشراق و الامل 
0, عاهات العرب الجرب
1,هو رحيم بكل شىء في الكون هو الخالق فلابد ان يرزق مخلوقاته
0,تسلم صرمايتك
0, اللي غنى عدوله محاولة استخفاف دم من البرنامج 
1,ما في احلى من الفرح 
0,شو بدو بهالشوفه ؟؟؟؟؟؟؟؟؟؟؟
0, حسبي الله ونعم الوكيل فيكم..
0, الله اكبر شو هيدا اكل الرجال
1,يا مسهـــــــــــــــــــــل يا رب 
0,انت واحد ما بتستا هل الجزمة
1,لا تقنتوا من رحمه الله فهي وسعت كل شيء مهما عصينا فلنا رب كبير رحيم ورحمن
1,أجمل شيء مخافة الله تعالى
1,رائع
0,الوان مش حلوة
0, يعني هيك برامج بتبين للناس وين صرنا و كم صارت نسبة التخلف بين شباب امتنا
1,ستجد مساعدة الله وعونه لك عندما تكن النية صادقة
0,﻿لا دة ذكاء 
1,صباح السعادة العامرة
0,﻿أوروبا كلها تريد التخلص من النووي و تحاول استثمار الطاقه الشمسية و ما عندهم شمس قد ربعنا و احنا بدنا نأخذ الي راحت موضته وولى زمانه من كثر إخلاص القائمين على مصلحة الوطن يا حسره
0,يلعن امك 
1,اللهم ثبتنا بالقول الثابت في الحياة الدنيا وفي الاخرة
1,ونعم بالله من أختار قرب الله فما خاب ابدآآآآ الله على دى راحه وده شعور الحمد لل
1,ربنا اجعلنا من الصالحين و اهدنا الي الريق المستقيم
0, عاهات
0, وسبب برفعة ضغطك 
1,عن جد انتى ما شاء الله عليكى جزاكى الله كل خير
0,مش باين منيح ليش عم تكذبو
1,أسأل الله أن يرزقني من يدعو لي في ظهر الغيب 
1,يا رب كن لي وكيل
1,رضيت بالله ربا وبالاسلام دينا وبمحمد صلى الله عليه وسلم نبيا ورسولا
1,انا فعلا عملت كده والحمدلله بقيت احسن من غير الحجات الي ربنا خدها مني الحمدلله
1,صباحك نور
1,﻿الحمد لله رب العالمين على عطاه و رضا
0, يعني يجبون كم واحد يعطونهم فلوس ويجون يستهبلوا عندهم عشان يحركون البرنامج
0, بقطعكم شو حقودييين
1,الحب الحقيقي عملة نادرة فعلاً وهو نعمة كبيرة من الله عزوجل
0,﻿ بكتب ع اوراق الشجر يقول موهبتي وانا صغير الله يسامح اللي كاذب عليه
1,تحياتي ياشيخ
1,﻿بلا هم و بلا وجع راس خليك رايق دايما
1,﻿ابتسم بنيه طيبه و فقط
0, والله حرام يعني مايدرون انهم مصخره
1,حبل الجذب اكصي
0,﻿ عاهات وعهد الله عاهات ايه اللي خلاهم يغنو دول
0,إلى بشار الاسد : كــــس أخـــتـــــك :)
0, من يستمتع برؤية الناس في مواقف محرجة فهو سادي و غير اصيل و نفسه ضعيفة و مريضة
0,وسدئيني انكووو كلاب 
1,يا صاحب الفرج 
1,الحمد لله كلما ارى ناس اسلموا تعم الفرحة في قلبي
0,بعئد
1,موضوع اكتر من رآئع ...
1,ما أجمل الحياة برضى الله
0,﻿ أصلا ابو وديع لو كان اجا كان خسر 
0,الى ابن بشار الاسد: كس اخت ابوك:)
1,صباحكم سعاده
0, فعلا برنامج ساقط واللي بيتابعه أسقط منه..
0,﻿و الله مش طبيعي حرام و الله غير تنتشر السرقة و النهب خرب الامان النشور
1,الله على الكلام  يا رب أعينا
1,﻿يا من يرزق النعاب في عشّه .. هيّء لنا مقادير 
0,﻿ غبي انتا اشي !! الصووووت هاد بتشبهو بجورج وسوف
1,اللهم اعنا ع ترك كل ما لا ترضي 
0,ولك تفيييه عليك
0,ما بكره حد قدك
1,﻿صباح الخير لك ياشيخ ... لكم كلماتك دائما تشعرني بالامان و السكينة و الرضي بما كتب الله 
0,"﻿الاردن فيه طاقة شمسية بتغنينا عن استخدام المفاعلات ،،، تخيلو معي الطريق بين عمان و العقبة كلها ارض فاضية و صحرا منقدر نستغلها في بناء خلايا شمسية ،،،، احنا مش ضد انا نتطور و لكن الدول ""المتطورة"" عم بتخلو عن الطاقة النووية اللي رافقها مشاكل صحية و بيئية عديدة و عم بسبتدلوها بالطاقة المتجددة ،،، طاقة نظيفة و غير مكلفة"
0,﻿ استخفف التحكيم
1,كلام ذهب
0,﻿ والله خبل 
0, تخسا هما وكل واحد بشد عأيدهم مشكلتو شعب سوري يدعون البراءه وهم في قمة النذاله
0, مهزلة التاريخ
0, foxboxer4 حرام عليك ماتشوفه شلون يصارخ كانه مشجع في ملعب
0,شو هاض المنشور الوسخ 
0,ما اقسى غربة الروح
1,حلوه اوى الحمله دي وربنا يارب يكرمك وكل الي بيتبرعو
1,حلو صديق عمري 
0,رائعة الحَرف نَقية المَعنى
0,اغرورقت عيناي بالدموع
1,يارب وانت إدعيلي
1,ياااااارب اعنا على عدم معصيتك
1,الله يثبته يا رب ويثبتنا احنا كمان 
1,﻿سبحان الله مالك السموات و الارض
0, هذا معوق جنة جورج وسوف
1,ما أجمل ديننا الاسلامي 
1,روشتة علاج لأخطر الإسقام بارك الله في كاتبها
1,﻿اعنكم الله و تقبل منكم و يسر طريقكم
0, وش التخلف هذا 
0, يلعن اخت اليهود اذا بدهم يرجعو شبر من فلسطين ل هاالمنا
1,اللهم ارزق ابناء المسلمين زوجات صالحات وبنات المسلمين ازواج صالحين
0,ولاةُ أمرك الوهابيين يكرعون الخمر والسديقي كرعاً بالسر والعلن دون تطبيق الحدود عليهم!! 
1,من رافق وافق
0, لجنة فاشله تتمسخر على المتقدمين 
0,﻿ أنوا ا ا ا ا ا ا اع الشماته هالكلبا 
0,﻿ وعرض اختي انك لاسع ياادمن عساس لو بدها تضرب من هسة خايفة منك
0,نحن في زمن يهان فيه المرء ويكرم فيه الكلب 
1,استاذ عمرو يا ريت شوية تركيز على اخوتنا في بورما انهم يتعرضوا لحرب اباده حقيقيه
0,﻿المفاعل النووي سيحتاج لشريك استراتيجي يمتلكه او جزء كبير منه و ستدفع الحكومة الأردنية ثمن الكهرباء لهذا المستثمر لذلك يوجد احتمال كبير ان ترتفع هذه الفاتورة
1,حفظ سور جديدة و تسميعها فى الصلاة يساعد على التركيز
1,﻿ابتسم امام كل الناس لتسرهم و تجبر خواطرهم فتبسمك في وجوههم صدقه
1,ما احلى الوجود بقرب الله
0, ههههههه والله صدقتي همة اصعب شئ الستين سنة الاوليات
1,إنه دين يسر وليس بدين عسر
0, قرف يقرف اللبنانيين شو تافهين
0,الأردن رح يولع يا نسور 
0,لا بقلو بيضه حكي فارط .. احنا الاردنيه ما حد بيطلع معنا براس ..
1,صحيح
1,﻿اه و النعمة 
0,يا اخوان احنا قرفنا
1,صباح الزنبق والفل والياسمين
1,اصلي يروح الهم ينشرح صدري ب الصلاة
1,يا مصلح القلوب أصلح أحوالنا
1,نفع الله بك يا دكتور
1,﻿لست الأفضل و لكن لي أسلوبي سأظل دائماً اتقبل رأي الناقد و الحاسد 
0,شنو السالفه يعني اتقارنون القران الكريم ويه نجوه كرم هاي العرمه لا الله اله الله
1,تبتنا ياربن علي دكرك وشكرك و حسن الخشوع في صلاتك
0,﻿صحح الخبر . مش تحرير المشتقات النفطية و إنما توليعها
0,حيوان وكلب الله يموتك
1,يارب اعني على هذا القرار
0,الله يلعن ام هيك نمر
1,ربنا لتزغ قلوبنا بعد إذ هديتنا
0, الشو اسمو ستار أكاديمي ولا المسخره عل العالم أكاديمي
1,الله يفتح عليك
1,أهلاً وسهلاً بحضرتك :))
0,مش النووي (ان صار وما اظنش اسرائيل تسمح باقامته بهالسهولة) هو اللي بيعني انو احنا متطورين او متقدمين!
1,﻿صباح الإبتسامة مرسومة على محياك .. ربي اجعل حياتي و حياة أحبتي نور على نور
0,ياحيوان ماشي ريال مدريد
0, متفقين معهم... و البرنامج خايس
0,بس أنا مش منهم ولا البنات يلي بالجروبات
0,﻿والله احنا مو ناقصنا وجع قلب ... بس ضايل علينا النووي .... و صحة البشر مش برضو خطية المسؤولين ... و ﻻ خلص ما عاد في شي فارق !!!! والله عحب
1,انا انصح كل انسان ان لايكذب لان الكذب مداه قصير
1,اللهم أصلح شأنى
1,﻿و الله انت حبيبي 
0, سوبر حمار والله هذا السوبر حما سبب في تخلفنا
0, فعلا زي ما حكى اخر شي .... مهزلة .. وانا مهزلة اللي ضيعت وقتي اشوف هيك مسخرة .. فعلا اني مسخرة
1,و الله أنا بقول كده م الصبح
0, اتفه برنآمج عآلمي 
0,لا مو حلو
0, تدرون يا جماعة الخير انها بتتعدب والله 
1,﻿ما شاء الله الله يثبتك
1,﻿بجد تحفة
1,قول يارب ادعي كتير انك تكره هذه المعصيه وربنا كريم
0, حرف الراء مصيبة ي ريس
0, معايا زميل زميل يلعن المسخره كلهم مايستحون ذووولي
1,شبابنا فيهم الخير بس بدهم حدا يرشدهم 
1,والله اني احبك في الله يا 
0, اخر واحد اش فيه؟ مجنون؟؟ المفرووض اللجنة تمنع المجانين
0,﻿يعني بكل وضوح بدكوا تذلوا الشعب الأردني و تخلوه كل 4 شهور يصف طابور عشان يوخدلوا اكمن ليرة 
1,اللهم اعز المسلمين
1,قال رسولنا الكريم: مثل المؤمنين في توادهم وتراحمهم كالجسد الواحد اذا اشتكى منه عضو تداعى لسائر الجسد بالسهر والحمى
1,الله يهدي الجميع ويوفقك
0, استغفر الله مجانين يروحون سوبر ستار
1,اللهم استخدمني ولا تستبدلني
0, مجنون صوتها انا
1,استعينوا بالله يا مسلمين
0, بكره واحد منهم بينتحر لم يضحكو عليه
0,كلو حكي فاضي
1,اللهم ارزقنا ان نكون مثلهم
0,سيد شوكت بحب احكيلك انو حنضل نشحد بسبب المفاعل للأسف البعض يعتقد ان المفاعل النووي سيحل مشاكلنا الاقتصادية ولكن الأردن لا يمتلك موارد مالية وهذا يعني الحاجة لشريك أجنبي يملك غالبية الأسهم كما في تركيا على سبيل المثال وذلك يعني ان هذا الشريك سيمتلك الجزء الأكبر من المفاعل ولن يكون ملك للأردن وبالتالي ستقوم الحكومة ايضاً بدفع تكاليف الكهرباء للمستثمر وبالتالي المفاعل النووي لن يوفر لك الكهرباء بسعر قليل
1,﻿اللهم اني اسألك خشية في السر و العلن
0,﻿اتقوا الله فينا بكفي رفع اسعار و الرواتب بالحضيض
1,لا اله الا الله محمد رسول الله
0,هع  بدها بس تعلق التعليقات الزنخة
1,﻿عندك حق أنت أمل جميل و مشرق
0, اللي صوةتو بشبه ابو وديع ليش بتمسخرو عليه 
1,﻿ما شاء الله على هلتفائل الي عنده
1,الأسلام نعمة كبيرة من عند ربنا لا تقدر بكنوز الدنيا كلها
0,احقر من هيك خيانة ما في
0,حطمت كل احلامي البريئه
1, كلام صحيح من شان هيك الدول اللي ما فيها بطالة والمجتمعات المفتوحة بتقل فيها المشاكل النفسية
0,ما شاء الله والله انها امر متل الكرتون
1,﻿الفرح  فرح  و سرور 
1,الله يرحمنا برحمته
1,الكرامة فوق كل شيء
0,﻿المشكله احنا امه لا تتعلم من غيرها تسريب المفاعل الياباني و الكثير الكثير ا.. احدى الدول الاوروبيه اعلنت باستبدال المفاعلات النوويه بطاقه البديه و الغريب انه بنفس اليوم اعلنت السعوديه بانشاء مفاعلات نوويه (سلميه) لا ذكر اسم الدوله الاوروبيه اعتقد المانيا ..انني اقسم بالله العظيم انني افضل النوم بكير و استغني عن الكهرباء كليا اذا كانت بمفاعل نووي على الاراضي الاردنيه
0, من جد مجنون 
1,العبرة بالختام
1,﻿صباح الدرب للجنة
0,شو بالا يا دانيا و المشكلة مش عارفه تكتب هعهعه
0,يااخى عيب عليك لما تعمل مقارنه بين المصحف والحاجه دى وبعدين مين الملحد اللى انته تعرفه ده يا د يا نصر
1,﻿الله احفظ احبابي و اصدقائي من الحسد و الكيد و الفتنة و العين
1,خلتنى ابتسم رغم انى مكتئبة جدا 
0,ماشي هسا انا صرت ولة طيب في حدا بيشبهك كتتير
0,﻿هههههههههههههههههههههههههه الحلو انكم بتحكوا على اساس انو الأردن ما فيه فساد و سرقات ...........
0,﻿الانكسار من اسوء الاشياء
0,﻿ والله على بالي مجنون 
1,اعنا يا ربنا
0,فشرت عينك 
0,بكفينا اللي بنشوفو من الدكاترة في الو الواحد نفس يعمل اشي منه
0,﻿  الله يلعنكم يا اولاد الحرام الفن له اهله وناسه لا يحتاج لا مسابقة ولا زبي تفو
1,ما في أحلى من التفائل الواحد بعيش مرتاح
1,وعجلت اليك ربي لترضى
0,بس الله لا يسامحكم و تلقوها بصحتكم ان شاء الله.
0,اصلا كتير من البنات بدهن يحكن مع الشباب
0, عالم فاضيه بيسموا الغناء فن بيشغلوا الناس
1,يجب على كل مسلم الإعتزاز بدينه في جميع الأمور صغيرها و كبيرها
0, هي عندها صوت قوي بس للأسف الحين مثل غيرها !
1,﻿يا رب اللهم اجعلنى خير مما يظنون و اغفر لى ما لا يعلمون
0,﻿ يا سيدي هدول عاهات ولله يعني فيك تسحب عليهم قرض من البنك كونهم عاهات 
1,يا لطيف ألطف بنا
0,شو يعني بدك ايانا نحكي من وراكي مش حلوة 
1,﻿يجب دائما أن نعتني بالورود لكي تكبر
1,وكل منهو دنا منك
1,ان شاء الله ربنا يعينا على فعل الطاعات
0,﻿اللة لا يشبعكو يا حرامية
1,دخيل عينك يادكتور كلامك ذهب
1,الله حيهم ما اكبرهم هالسباب
1,سبحان يهدي من يشاء ﻻإله إﻻالله محمدرسول الله
0, والله انك مهزله
1,مفيش اجمل من ان الانسان يحافظ على كرامته
1,﻿صح كلامك و أحلى حكمة و محد يبقى للنهاية رغم اتفاق الطرفين
0, يخرب زوءك 
0,انتم يا قطريه شن عارفكم السياسه انتم لاعندكم جيش ولا استراتجيه ثابته انتم عملاء امريكا يا خونه
1,﻿يا عالي بلا درج
0,بعرف بس مو حلو
1,وعلي الله قصد السبيل
1,اللهم اجعلنا من اللذين يصلحون فى الارض ولا يفسدون
0,مقاسك غير مناسب يا شريف مع نفسك
0,﻿سوبر طقاع .........﻿ اول واحد جايته زبيريه 
0,﻿إلى إعتصام مفتوح (ميدان تحرير ) للتخلص من قوى الفساد و الإفساد
1,أسوء شيء ان تكذب لأنك ستبدأ سلسلة لا نهاية لها من الأكاذيب و في النهاية ستكشف
1,اللهم اهدنى الى ما تحب و ترضى
1,مااجمل الوفاء
0,كلب واطي 
0,﻿ .. مسخرة
1,﻿ولا تنسو تبسمك في وجه اخيك صدقه
1,﻿ماأجمل الحب و الأخوة في الله أن نخاف على بعضنا حتى في علاقتنا مع ربنا شئ رائع جدا 
0,﻿ لازم يحكم عليهم بالسجن
1,الزمن الجميل 
0,﻿الرفض القاطع للمشروع لانه بس يتم و يشتغل تمام رايح ينباع او يتم تاجيره و نصير نشتري وقود مخصب و يصير اغلى من الكهربا لانه للاسف ما فيه شي بعيد عن ايدي المفسدين و الاستغلاليين او يصير زي مشروع تسمين البقر ؛ينتجو الطاقه و تروح لاطراف خارجيه خالرج اطار حاجة العامه
0,﻿يا أخوان القصه مش قصة طاقه متجدده او نوويه الموضوع كالتالي سواء عملنا هاي او تلك كلوا رايح في جيبة فلان و علنتان زي ما باعوا البوناس و الفوسفات و من اسبوعين لما باعوا المطار لشركه فرنسيه هيك رح يصير بالمفاعل النووي او محطات الطاقة المتجدده يعني بين قوسين آخريتها تنباع فقبل ما انلم تواقع لازم نلم بعضنا و نروح نحاسب كل واحد لعب قمار فينا و نحاسب كل واحد باع شغله بتخصنا و بتخص بلدنا بدون ما يوخذ رأينا لأنو احنا بلشنا نعد لورى و بعتذر على الإطاله........
0,اذا كان هيك الخبر انا ما بدي اعيش
1,ارضى عني يا رب
1,﻿من احبه الله  حبب به خلقه
1,﻿اذا لم تقل لا للظلم فسيستمر إلى الابد
1,حماك الله من النكد
1,شبابنا زي الوردة بس بدهم حدا يدعمهم
0, يضحكون و م شاففوا انفسهم ، لو قلنا غنوا جابوا الععيد فالحين بس في الظرافةة هـ الشيبان
1,اللهم اكفني بحلالك عن حرامك واغنني بفضلك عمن سواك يا رب
1,﻿صراحة الارادة و القناعة هيا الغنى الاكتفاء
1,ادعي من الله ان يقوني علي طاعته
0,لهم صارو يبيعو و يشترو في البلد متل ما بدهم
0, والله شويه عبط الي بيغنو والحكام كمان
0,﻿مين هااي الي بصورة وئدامها كورس 
0,الله يجعل ابوك وامك من اهل النار اذا بتعيد هالحركه مره ثانيه
1,﻿اللهم اني اسالك اخلاص النية و كرم الطوية
0,مشان الله حد يعمله هوشة بدنا نعطللنا شوي
0,نذاله ههههههههههههههههه
1,قصة حقيقية رائعة فيها عبرة لكل زوج وزوجة فيها المودة والرحمة 
1,أفتخر إني مسلم نعمه من نعم ربي
1,يا عمي ما في احلى من الاكبل
0,هاض بعرفو بس مقرف
0,اسفل من بعضهم
0,﻿حسبنا الله و نعم الوكيل فيكوا
0,﻿الطاقة الشمسية هي البديل و ليست النووية
0,كلهم فاجرين
0,المشكلة في ناس تقنع حالها أنه جورج وسوف له علاقة بالأغاني  
0, لا حول ولا قوة الا بالله ليش الحرج هدا
0,خلص اخرسن انا قرفت اكتر منكن
1,لا ربنا يرحمنا برحمته
1,اللهم انر قلوب المسلمين و ايقظهم من غفلتهم 
1,﻿سبحان الله مواقف لها معنى و قيمة و فعلا تعلم ما شاء الله .. 
1,امتنا ما في زيها 
0,لا تفهمي غلط حبيبتي
1,﻿املأ رئتيك بعبق السماء مع ولادة صباح جديد تهتز له الحياة و تحتفل .. أيقظ عقلك بالنور .. و ابعث همتك حية متوثبة ، لتطوي نهارك في فرح
0,﻿ام التحطيم
0, حسيت كله تمثيل وسخافة و غباء
0,اطالب برحيل هذه الحكومة
0,كله لايك لا اتفشلوني
1,"اللهم معنا علي طاعتك ورضاك وقوي عذامئنا """
1,"الحمد لله الذي هدانا لهذا..."""
1,الله اكبر ولله الحمد مصر بخير فيها ناس كتير طيبين 
1,اني احبك في الله
1,﻿الابتسامه جميله
1,صباح كل جميل في هذا الكون
1,قصه جميله ودايما انا بحب اسمع البرنامج
0,بخزي
1,اروع صفحة
1,ربنا يهديني ويجعلني من الخاشعين والمسلمين اجمعين
0,اعطيه علي راسي هدا الصح ياحاجه الله اكبر
1,اما في الدين فتصير اخوة في الله وهي ارقى العلاقات الانسانية...بصحيح الحديث (رب اخ لم تلده امك)
1,﻿صباح النور و السرور و الورد المنثور
0,ايس شراع القرف
0, بعن الله ابوك انت وعدوله يالسامج
0, الشب السوري 1:20 مظلوم 
1,يا طيبة الخير جينا
1,بارك الله فيك
0,﻿الرفض القاطع للمشروع لانه بس يتم و يشتغل تمام رايح ينباع او يتم تاجيره و نصير نشتري وقود مخصب ويصير اغلى من الكهربا لانه للاسف ما فيه شي بعيد عن ايدي المفسدين و الاستغلاليين او يصير زي مشروع تسمين البقر ؛ينتجو الطاقه وتروح لاطراف خارجيهخالرج اطار حاجة العامه
1,والله انت الحبيبة يا طيبة
1,ان الجميل اذا اخفيته ظهرا
1,اعمل ايه لو عاوزة اشترك مع نهر الخير
1,فاهجر تجد عوضا عما تفارقه
0,﻿ مجرم 
0,فقد عجزت الكلمات 
1,﻿كلام طيب
0, ودي اكسر الابتوب على راسه ..
1,﻿صباحات العقول اليقظة و الهمم الحيية المتوثبة 
1,الله الله على اخلاق الصحابه...اصحاب رسول الله
1,اللهم اهدنا فيمن هديت وعافنا فيمن عافيت
